productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
676048,Slurpuff - 236/217,Slurpuff 236 217,https://tcgplayer-cdn.tcgplayer.com/product/676048_200w.jpg,3,24541,https://cpt.tcgcsv.com/-qq7,2026-02-03T19:44:55.673,1,,18.0,20.0,33.0,14.0,,Holofoil,,236/217,Illustration Rare,Psychic,,,,,,,
676049,Hop's Trevenant - 237/217,Hops Trevenant 237 217,https://tcgplayer-cdn.tcgplayer.com/product/676049_200w.jpg,3,24541,https://cpt.tcgcsv.com/_qq7,2026-02-03T19:44:55.767,1,,8.49,12.98,50.0,11.99,,Holofoil,,237/217,Illustration Rare,Psychic,,,,,,,
676050,Team Rocket's Mimikyu - 238/217,Team Rockets Mimikyu 238 217,https://tcgplayer-cdn.tcgplayer.com/product/676050_200w.jpg,3,24541,https://cpt.tcgcsv.com/0rq7,2026-02-03T19:44:55.877,1,,30.0,40.0,50.01,34.6,,Holofoil,,238/217,Illustration Rare,Psychic,,,,,,,
676051,Team Rocket's Dugtrio - 239/217,Team Rockets Dugtrio 239 217,https://tcgplayer-cdn.tcgplayer.com/product/676051_200w.jpg,3,24541,https://cpt.tcgcsv.com/2rq7,2026-02-03T19:44:55.963,1,,15.0,21.74,40.0,19.66,,Holofoil,,239/217,Illustration Rare,Fighting,,,,,,,
676052,Hitmontop - 240/217,Hitmontop 240 217,https://tcgplayer-cdn.tcgplayer.com/product/676052_200w.jpg,3,24541,https://cpt.tcgcsv.com/3rq7,2026-02-03T19:44:56.057,1,,15.99,19.99,39.0,20.97,,Holofoil,,240/217,Illustration Rare,Fighting,,,,,,,
676053,Medicham - 241/217,Medicham 241 217,https://tcgplayer-cdn.tcgplayer.com/product/676053_200w.jpg,3,24541,https://cpt.tcgcsv.com/5rq7,2026-02-03T19:44:56.143,1,,13.0,18.0,75.0,17.09,,Holofoil,,241/217,Illustration Rare,Fighting,,,,,,,
676054,Carbink - 242/217,Carbink 242 217,https://tcgplayer-cdn.tcgplayer.com/product/676054_200w.jpg,3,24541,https://cpt.tcgcsv.com/6rq7,2026-02-03T19:44:56.237,1,,13.73,19.0,35.0,19.0,,Holofoil,,242/217,Illustration Rare,Fighting,,,,,,,
676055,Mightyena - 243/217,Mightyena 243 217,https://tcgplayer-cdn.tcgplayer.com/product/676055_200w.jpg,3,24541,https://cpt.tcgcsv.com/7rq7,2026-02-03T19:44:56.347,1,,16.0,20.58,34.94,20.18,,Holofoil,,243/217,Illustration Rare,Darkness,,,,,,,
676056,Cynthia's Spiritomb - 244/217,Cynthias Spiritomb 244 217,https://tcgplayer-cdn.tcgplayer.com/product/676056_200w.jpg,3,24541,https://cpt.tcgcsv.com/8rq7,2026-02-03T19:44:56.437,1,,24.0,25.88,39.99,25.56,,Holofoil,,244/217,Illustration Rare,Darkness,70,Basic,[C] Raging Curse (10x)<br> This attack does 10 damage for each damage counter on all of your Benched Cynthia's Pokemon. This attack's damage isn't affected by Weakness.,Gx2,1,,
676057,Galarian Obstagoon - 245/217,Galarian Obstagoon 245 217,https://tcgplayer-cdn.tcgplayer.com/product/676057_200w.jpg,3,24541,https://cpt.tcgcsv.com/9rq7,2026-02-03T19:44:56.527,1,,7.75,11.95,20.99,11.7,,Holofoil,,245/217,Illustration Rare,Darkness,,,,,,,
676058,Mawile - 246/217,Mawile 246 217,https://tcgplayer-cdn.tcgplayer.com/product/676058_200w.jpg,3,24541,https://cpt.tcgcsv.com/brq7,2026-02-03T19:44:56.62,1,,11.5,13.98,25.0,12.46,,Holofoil,,246/217,Illustration Rare,Metal,90,Basic,"[C] Call for Family<br> Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck.",Rx2,1,[MCC] Bite (90),G-30
676059,Dreepy - 247/217,Dreepy 247 217,https://tcgplayer-cdn.tcgplayer.com/product/676059_200w.jpg,3,24541,https://cpt.tcgcsv.com/crq7,2026-02-03T19:44:56.727,1,,25.0,35.99,49.0,40.6,,Holofoil,,247/217,Illustration Rare,Dragon,70,Basic,[P] Petty Grudge (10),,1,[RP] Bite (40),
676060,Drakloak - 248/217,Drakloak 248 217,https://tcgplayer-cdn.tcgplayer.com/product/676060_200w.jpg,3,24541,https://cpt.tcgcsv.com/drq7,2026-02-03T19:44:56.823,1,"<strong>Ability: Recon Directive</strong> Once during your turn, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card on the bottom of your deck.",24.0,30.26,49.99,28.38,,Holofoil,,248/217,Illustration Rare,Dragon,90,Stage 1,[RP] Dragon Headbutt (70),,1,,
676061,Larry's Staraptor - 249/217,Larrys Staraptor 249 217,https://tcgplayer-cdn.tcgplayer.com/product/676061_200w.jpg,3,24541,https://cpt.tcgcsv.com/frq7,2026-02-03T19:44:56.9,1,,10.5,11.37,34.0,10.85,,Holofoil,,249/217,Illustration Rare,Colorless,,,,,,,
676062,Fan Rotom - 250/217,Fan Rotom 250 217,https://tcgplayer-cdn.tcgplayer.com/product/676062_200w.jpg,3,24541,https://cpt.tcgcsv.com/grq7,2026-02-03T19:44:57.003,1,,15.0,17.99,75.0,15.4,,Holofoil,,250/217,Illustration Rare,Colorless,,,,,,,
676063,Sprigatito ex,Sprigatito ex,https://tcgplayer-cdn.tcgplayer.com/product/676063_200w.jpg,3,24541,https://cpt.tcgcsv.com/hrq7,2026-02-03T19:44:57.097,1,,5.0,8.29,14.99,6.7,,Holofoil,,251/217,Ultra Rare,Grass,200,Basic,[C] Scratch (20),Rx2,1,[GCC] Magical Leaf (100)<br> Heal 30 damage from this Pokemon.,
676064,Stunfisk ex - 252/217,Stunfisk ex 252 217,https://tcgplayer-cdn.tcgplayer.com/product/676064_200w.jpg,3,24541,https://cpt.tcgcsv.com/jrq7,2026-02-03T19:44:57.183,1,,2.5,3.66,6.5,3.35,,Holofoil,,252/217,Ultra Rare,Fighting,,,,,,,
676065,Mega Audino ex - 253/217,Mega Audino ex 253 217,https://tcgplayer-cdn.tcgplayer.com/product/676065_200w.jpg,3,24541,https://cpt.tcgcsv.com/krq7,2026-02-03T19:44:57.29,1,,7.71,9.84,25.0,8.55,,Holofoil,,253/217,Ultra Rare,Colorless,,,,,,,
676066,Anthea & Concordia - 254/217,Anthea and Concordia 254 217,https://tcgplayer-cdn.tcgplayer.com/product/676066_200w.jpg,3,24541,https://cpt.tcgcsv.com/lrq7,2026-02-03T19:44:57.387,1,,4.68,5.21,7.5,5.41,,Holofoil,,254/217,Ultra Rare,,,,,,,,
676067,Black Belt's Training,Black Belts Training,https://tcgplayer-cdn.tcgplayer.com/product/676067_200w.jpg,3,24541,https://cpt.tcgcsv.com/mrq7,2026-02-03T19:44:57.507,1,,5.5,7.74,10.0,7.57,,Holofoil,,255/217,Ultra Rare,,,,,,,,
676068,Boss's Orders [Corbeau] - 256/217,Bosss Orders Corbeau 256 217,https://tcgplayer-cdn.tcgplayer.com/product/676068_200w.jpg,3,24541,https://cpt.tcgcsv.com/nrq7,2026-02-03T19:44:57.6,1,,37.61,38.0,45.0,37.66,,Holofoil,,256/217,Ultra Rare,,,,,,,,
676069,Canari - 257/217,Canari 257 217,https://tcgplayer-cdn.tcgplayer.com/product/676069_200w.jpg,3,24541,https://cpt.tcgcsv.com/prq7,2026-02-03T19:44:57.68,1,"You can use this card only if you discard another card from your hand.<br>Search your deck for up to 4 Lightning Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",17.7,19.99,25.32,19.07,,Holofoil,,257/217,Ultra Rare,Trainer - Supporter,,,,,,,
676070,Cheren,Cheren,https://tcgplayer-cdn.tcgplayer.com/product/676070_200w.jpg,3,24541,https://cpt.tcgcsv.com/qrq7,2026-02-03T19:44:57.773,1,,3.0,6.99,20.0,6.59,,Holofoil,,258/217,Ultra Rare,,,,,,,,
676071,Counter Gain - 259/217,Counter Gain 259 217,https://tcgplayer-cdn.tcgplayer.com/product/676071_200w.jpg,3,24541,https://cpt.tcgcsv.com/rrq7,2026-02-03T19:44:57.867,1,"If you have more Prize cards remaining than your opponent, attacks used by the Pokemon this card is attached to cost Colorless less.",1.31,2.04,8.0,2.06,,Holofoil,,259/217,Ultra Rare,Trainer - Pokemon Tool,,,,,,,
676072,Glass Trumpet - 260/217,Glass Trumpet 260 217,https://tcgplayer-cdn.tcgplayer.com/product/676072_200w.jpg,3,24541,https://cpt.tcgcsv.com/srq7,2026-02-03T19:44:57.953,1,You can use this card only if you have any Tera Pokemon in play.<br>Choose up to 2 of your Benched Colorless Pokemon and attach a Basic Energy card from your discard pile to each of them.,4.44,6.34,15.0,6.13,,Holofoil,,260/217,Ultra Rare,Trainer - Item,,,,,,,
676073,Jamming Tower,Jamming Tower,https://tcgplayer-cdn.tcgplayer.com/product/676073_200w.jpg,3,24541,https://cpt.tcgcsv.com/trq7,2026-02-03T19:44:58.047,1,,6.0,9.92,41.3,8.27,,Holofoil,,261/217,Ultra Rare,,,,,,,,
676074,N's PP Up - 262/217,Ns PP Up 262 217,https://tcgplayer-cdn.tcgplayer.com/product/676074_200w.jpg,3,24541,https://cpt.tcgcsv.com/vrq7,2026-02-03T19:44:58.137,1,,8.0,11.96,14.0,10.4,,Holofoil,,262/217,Ultra Rare,,,,,,,,
676075,Team Rocket's Transceiver - 263/217,Team Rockets Transceiver 263 217,https://tcgplayer-cdn.tcgplayer.com/product/676075_200w.jpg,3,24541,https://cpt.tcgcsv.com/wrq7,2026-02-03T19:44:58.23,1,,9.59,13.65,20.0,10.69,,Holofoil,,263/217,Ultra Rare,,,,,,,,
676076,Ultra Ball - 264/217,Ultra Ball 264 217,https://tcgplayer-cdn.tcgplayer.com/product/676076_200w.jpg,3,24541,https://cpt.tcgcsv.com/xrq7,2026-02-03T19:44:58.323,1,"You can use this card only if you discard 2 other cards from your hand.<br>Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",16.99,19.99,21.25,17.62,,Holofoil,,264/217,Ultra Rare,Trainer - Item,,,,,,,
676077,Mega Froslass ex - 265/217,Mega Froslass ex 265 217,https://tcgplayer-cdn.tcgplayer.com/product/676077_200w.jpg,3,24541,https://cpt.tcgcsv.com/zrq7,2026-02-03T19:44:58.417,1,,22.0,31.99,39.99,22.76,,Holofoil,,265/217,Mega Attack Rare,Water,,,,,,,
676078,Mega Eelektross ex - 266/217,Mega Eelektross ex 266 217,https://tcgplayer-cdn.tcgplayer.com/product/676078_200w.jpg,3,24541,https://cpt.tcgcsv.com/Brq7,2026-02-03T19:44:58.51,1,,14.98,23.6,83.52,21.87,,Holofoil,,266/217,Mega Attack Rare,Lightning,350,Stage 2,[LL] Split Bomb<br> This attack does 60 damage to each of 2 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,2,[LLL] Disaster Shock (190)<br> You may discard 2 Lightning Energy from this Pokemon and make your opponent's Active Pokemon Paralyzed.,
676079,Mega Diancie ex - 267/217,Mega Diancie ex 267 217,https://tcgplayer-cdn.tcgplayer.com/product/676079_200w.jpg,3,24541,https://cpt.tcgcsv.com/Crq7,2026-02-03T19:44:58.603,1,,17.5,20.0,60.0,18.4,,Holofoil,,267/217,Mega Attack Rare,Psychic,,,,,,,
676080,Mega Hawlucha ex - 268/217,Mega Hawlucha ex 268 217,https://tcgplayer-cdn.tcgplayer.com/product/676080_200w.jpg,3,24541,https://cpt.tcgcsv.com/Drq7,2026-02-03T19:44:58.68,1,"<strong>Ability: Tenacious Body</strong> If this Pokemon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokemon is not Knocked Out, and its remaining HP becomes 10.",15.61,17.67,200.0,15.69,,Holofoil,,268/217,Mega Attack Rare,Fighting,250,Basic,"[FFC] Somersault Dive (120+)<br> If a Stadium is in play, this attack does 140 more damage. Then, discard that Stadium.",Px2,1,,
676081,Mega Gengar ex - 269/217,Mega Gengar ex 269 217,https://tcgplayer-cdn.tcgplayer.com/product/676081_200w.jpg,3,24541,https://cpt.tcgcsv.com/Frq7,2026-02-03T19:44:58.79,1,,120.0,139.0,149.01,107.16,,Holofoil,,269/217,Mega Attack Rare,Darkness,,,,,,,
676082,Mega Scrafty ex - 270/217,Mega Scrafty ex 270 217,https://tcgplayer-cdn.tcgplayer.com/product/676082_200w.jpg,3,24541,https://cpt.tcgcsv.com/Grq7,2026-02-03T19:44:58.887,1,"<strong>Ability: Counterattacking Crest</strong> If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon <em>(even if this Pokemon is Knocked Out)</em>, place 5 damage counters on the Attacking Pokemon.",14.68,21.97,50.0,19.71,,Holofoil,,270/217,Mega Attack Rare,Darkness,330,Stage 1,[DDC] Outlaw Leg (160)<br> Discard a random card from your opponent's hand. Discard the top card of your opponent's deck.,Gx2,2,,
676083,Mega Dragonite ex - 271/217,Mega Dragonite ex 271 217,https://tcgplayer-cdn.tcgplayer.com/product/676083_200w.jpg,3,24541,https://cpt.tcgcsv.com/Hrq7,2026-02-03T19:44:59.007,1,"<strong>Ability: Sky Transport</strong> Once during your turn, you may use this Ability. Switch your Active Pokemon with 1 of your Benched Pokemon.",77.9,85.0,110.0,73.81,,Holofoil,,271/217,Mega Attack Rare,Dragon,370,Stage 2,[WLL] Ryuno Glide (330)<br> Discard 2 Energy from this Pokemon.,,2,,
676084,Mega Meganium ex - 272/217,Mega Meganium ex 272 217,https://tcgplayer-cdn.tcgplayer.com/product/676084_200w.jpg,3,24541,https://cpt.tcgcsv.com/Jrq7,2026-02-03T19:44:59.1,1,,125.0,143.98,296.0,143.98,,Holofoil,,272/217,Special Illustration Rare,Grass,,,,,,,
676085,Mega Emboar ex - 273/217,Mega Emboar ex 273 217,https://tcgplayer-cdn.tcgplayer.com/product/676085_200w.jpg,3,24541,https://cpt.tcgcsv.com/Krq7,2026-02-03T19:44:59.197,1,,100.0,118.0,145.5,113.29,,Holofoil,,273/217,Special Illustration Rare,Fire,,,,,,,
676086,Mega Feraligatr ex - 274/217,Mega Feraligatr ex 274 217,https://tcgplayer-cdn.tcgplayer.com/product/676086_200w.jpg,3,24541,https://cpt.tcgcsv.com/Lrq7,2026-02-03T19:44:59.303,1,,213.7,219.98,236.33,236.33,,Holofoil,,274/217,Special Illustration Rare,Water,,,,,,,
676087,Mega Froslass ex - 275/217,Mega Froslass ex 275 217,https://tcgplayer-cdn.tcgplayer.com/product/676087_200w.jpg,3,24541,https://cpt.tcgcsv.com/Mrq7,2026-02-03T19:44:59.4,1,,115.0,142.5,250.0,138.25,,Holofoil,,275/217,Special Illustration Rare,Water,,,,,,,
676088,Pikachu ex - 276/217,Pikachu ex 276 217,https://tcgplayer-cdn.tcgplayer.com/product/676088_200w.jpg,3,24541,https://cpt.tcgcsv.com/Nrq7,2026-02-03T19:44:59.497,1,,499.99,520.0,632.24,499.99,,Holofoil,,276/217,Special Illustration Rare,Lightning,,,,,,,
676089,Pikachu ex - 277/217,Pikachu ex 277 217,https://tcgplayer-cdn.tcgplayer.com/product/676089_200w.jpg,3,24541,https://cpt.tcgcsv.com/Prq7,2026-02-03T19:44:59.573,1,,440.0,568.8,899.99,428.0,,Holofoil,,277/217,Special Illustration Rare,Lightning,,,,,,,
676090,Mega Eelektross ex - 278/217,Mega Eelektross ex 278 217,https://tcgplayer-cdn.tcgplayer.com/product/676090_200w.jpg,3,24541,https://cpt.tcgcsv.com/Qrq7,2026-02-03T19:44:59.667,1,,93.68,97.0,249.95,100.0,,Holofoil,,278/217,Special Illustration Rare,Lightning,,,,,,,
676091,Iono's Bellibolt ex - 279/217,Ionos Bellibolt ex 279 217,https://tcgplayer-cdn.tcgplayer.com/product/676091_200w.jpg,3,24541,https://cpt.tcgcsv.com/Rrq7,2026-02-03T19:44:59.76,1,"<strong>Ability: Electric Streamer</strong> As often as you like during your turn, you may attach a Basic Lightning Energy card from your hand to 1 of your Iono's Pokemon.",130.0,160.0,180.0,142.2,,Holofoil,,279/217,Special Illustration Rare,Lightning,280,Stage 1,"[LLLC] Thunderous Bolt (230)<br> During your next turn, this Pokemon can't attack.",Fx2,2,,
676092,Lillie's Clefairy ex - 280/217,Lillies Clefairy ex 280 217,https://tcgplayer-cdn.tcgplayer.com/product/676092_200w.jpg,3,24541,https://cpt.tcgcsv.com/Srq7,2026-02-03T19:44:59.853,1,,268.0,272.0,1164.87,272.08,,Holofoil,,280/217,Special Illustration Rare,Psychic,,,,,,,
676093,Team Rocket's Mewtwo ex - 281/217,Team Rockets Mewtwo ex 281 217,https://tcgplayer-cdn.tcgplayer.com/product/676093_200w.jpg,3,24541,https://cpt.tcgcsv.com/Trq7,2026-02-03T19:44:59.957,1,,352.68,399.0,776.0,,,Holofoil,,281/217,Special Illustration Rare,Psychic,,,,,,,
676094,Mega Diancie ex - 282/217,Mega Diancie ex 282 217,https://tcgplayer-cdn.tcgplayer.com/product/676094_200w.jpg,3,24541,https://cpt.tcgcsv.com/Vrq7,2026-02-03T19:45:00.05,1,,129.99,155.0,295.99,216.0,,Holofoil,,282/217,Special Illustration Rare,Psychic,,,,,,,
676095,Mega Hawlucha ex - 283/217,Mega Hawlucha ex 283 217,https://tcgplayer-cdn.tcgplayer.com/product/676095_200w.jpg,3,24541,https://cpt.tcgcsv.com/Wrq7,2026-02-03T19:45:00.13,1,"<strong>Ability: Tenacious Body</strong> If this Pokemon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokemon is not Knocked Out, and its remaining HP becomes 10.",116.75,129.84,139.99,117.0,,Holofoil,,283/217,Special Illustration Rare,Fighting,250,Basic,"[FFC] Somersault Dive (120+)<br> If a Stadium is in play, this attack does 140 more damage. Then, discard that Stadium.",Px2,1,,
676096,Mega Gengar ex - 284/217,Mega Gengar ex 284 217,https://tcgplayer-cdn.tcgplayer.com/product/676096_200w.jpg,3,24541,https://cpt.tcgcsv.com/Xrq7,2026-02-03T19:45:00.23,1,,960.0,1087.63,1200.0,975.25,,Holofoil,,284/217,Special Illustration Rare,Darkness,,,,,,,
676097,Mega Scrafty ex - 285/217,Mega Scrafty ex 285 217,https://tcgplayer-cdn.tcgplayer.com/product/676097_200w.jpg,3,24541,https://cpt.tcgcsv.com/Zrq7,2026-02-03T19:45:00.323,1,"<strong>Ability: Counterattacking Crest</strong> If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon <em>(even if this Pokemon is Knocked Out)</em>, place 5 damage counters on the Attacking Pokemon.",90.0,99.0,291.0,99.5,,Holofoil,,285/217,Special Illustration Rare,Darkness,330,Stage 1,[DDC] Outlaw Leg (160)<br> Discard a random card from your opponent's hand. Discard the top card of your opponent's deck.,Gx2,2,,
676098,N's Zoroark ex - 286/217,Ns Zoroark ex 286 217,https://tcgplayer-cdn.tcgplayer.com/product/676098_200w.jpg,3,24541,https://cpt.tcgcsv.com/-rq7,2026-02-03T19:45:00.427,1,"<strong>Ability: Trade</strong> You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.",163.0,214.27,229.0,163.62,,Holofoil,,286/217,Special Illustration Rare,Darkness,280,Stage 1,[DD] Night Joker<br> Choose 1 of your Benched N's Pokemon's attacks and use it as this attack.,Gx2,2,,
676099,Marnie's Grimmsnarl ex,Marnies Grimmsnarl ex,https://tcgplayer-cdn.tcgplayer.com/product/676099_200w.jpg,3,24541,https://cpt.tcgcsv.com/_rq7,2026-02-03T19:45:00.567,1,,140.0,200.0,239.99,146.82,,Holofoil,,287/217,Special Illustration Rare,Darkness,,,,,,,
676100,Fezandipiti ex - 288/217,Fezandipiti ex 288 217,https://tcgplayer-cdn.tcgplayer.com/product/676100_200w.jpg,3,24541,https://cpt.tcgcsv.com/0sq7,2026-02-03T19:45:00.677,1,,149.98,163.5,776.0,163.25,,Holofoil,,288/217,Special Illustration Rare,Darkness,,,,,,,
676101,Steven's Metagross ex,Stevens Metagross ex,https://tcgplayer-cdn.tcgplayer.com/product/676101_200w.jpg,3,24541,https://cpt.tcgcsv.com/2sq7,2026-02-03T19:45:00.8,1,,150.0,160.35,582.0,,,Holofoil,,289/217,Special Illustration Rare,Metal,,,,,,,
676102,Mega Dragonite ex - 290/217,Mega Dragonite ex 290 217,https://tcgplayer-cdn.tcgplayer.com/product/676102_200w.jpg,3,24541,https://cpt.tcgcsv.com/3sq7,2026-02-03T19:45:01.123,1,"<strong>Ability: Sky Transport</strong> Once during your turn, you may use this Ability. Switch your Active Pokemon with 1 of your Benched Pokemon.",624.99,625.0,679.0,497.66,,Holofoil,,290/217,Special Illustration Rare,Dragon,370,Stage 2,[WLL] Ryuno Glide (330)<br> Discard 2 Energy from this Pokemon.,,2,,
676103,Canari - 291/217,Canari 291 217,https://tcgplayer-cdn.tcgplayer.com/product/676103_200w.jpg,3,24541,https://cpt.tcgcsv.com/5sq7,2026-02-03T19:45:01.23,1,"You can use this card only if you discard another card from your hand.<br>Search your deck for up to 4 Lightning Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",77.0,95.3,105.78,101.67,,Holofoil,,291/217,Special Illustration Rare,Trainer - Supporter,,,,,,,
676104,Iris's Fighting Spirit - 292/217,Iriss Fighting Spirit 292 217,https://tcgplayer-cdn.tcgplayer.com/product/676104_200w.jpg,3,24541,https://cpt.tcgcsv.com/6sq7,2026-02-03T19:45:01.383,1,,82.0,92.0,145.0,97.99,,Holofoil,,292/217,Special Illustration Rare,,,,,,,,
676105,Surfer - 293/217,Surfer 293 217,https://tcgplayer-cdn.tcgplayer.com/product/676105_200w.jpg,3,24541,https://cpt.tcgcsv.com/7sq7,2026-02-03T19:45:01.483,1,,29.0,44.89,120.0,74.75,,Holofoil,,293/217,Special Illustration Rare,,,,,,,,
676106,Mega Charizard Y ex - 294/217,Mega Charizard Y ex 294 217,https://tcgplayer-cdn.tcgplayer.com/product/676106_200w.jpg,3,24541,https://cpt.tcgcsv.com/8sq7,2026-02-03T19:45:01.72,1,,729.99,740.0,800.0,650.93,,Holofoil,,294/217,Mega Hyper Rare,Fire,,,,,,,
676107,Mega Dragonite ex - 295/217,Mega Dragonite ex 295 217,https://tcgplayer-cdn.tcgplayer.com/product/676107_200w.jpg,3,24541,https://cpt.tcgcsv.com/9sq7,2026-02-03T19:45:01.813,1,,545.0,550.0,649.0,549.0,,Holofoil,,295/217,Mega Hyper Rare,Dragon,,,,,,,
676852,Erika's Oddish (Poke Ball),Erikas Oddish Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676852_200w.jpg,3,24541,https://cpt.tcgcsv.com/3Mq7,2026-02-03T19:45:01.89,1,,0.75,2.19,4.31,,,Reverse Holofoil,,001/217,Common,Grass,,,,,,,
676853,Erika's Gloom (Poke Ball),Erikas Gloom Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676853_200w.jpg,3,24541,https://cpt.tcgcsv.com/5Mq7,2026-02-03T19:45:01.993,0,,0.75,0.96,2.79,0.85,,Reverse Holofoil,,002/217,Uncommon,Grass,,,,,,,
676854,Erika's Bellsprout (Poke Ball),Erikas Bellsprout Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676854_200w.jpg,3,24541,https://cpt.tcgcsv.com/6Mq7,2026-02-03T19:45:02.087,0,,0.5,1.25,3.0,0.99,,Reverse Holofoil,,004/217,Common,Grass,,,,,,,
676855,Erika's Weepinbell (Poke Ball),Erikas Weepinbell Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676855_200w.jpg,3,24541,https://cpt.tcgcsv.com/7Mq7,2026-02-03T19:45:02.19,0,,0.8,1.0,3.0,1.0,,Reverse Holofoil,,005/217,Uncommon,Grass,,,,,,,
676856,Erika's Victreebel (Poke Ball),Erikas Victreebel Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676856_200w.jpg,3,24541,https://cpt.tcgcsv.com/8Mq7,2026-02-03T19:45:02.283,0,,0.9,1.49,4.89,1.14,,Reverse Holofoil,,006/217,Rare,Grass,,,,,,,
676857,Erika's Tangela - 007/217 (Poke Ball),Erikas Tangela 007 217 Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/676857_200w.jpg,3,24541,https://cpt.tcgcsv.com/9Mq7,2026-02-03T19:45:02.44,0,,0.5,1.99,4.0,,,Reverse Holofoil,,007/217,Common,Grass,,,,,,,
676858,Chikorita (Friend Ball),Chikorita Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676858_200w.jpg,3,24541,https://cpt.tcgcsv.com/bMq7,2026-02-03T19:45:02.52,0,,0.84,0.99,2.25,1.0,,Reverse Holofoil,,008/217,Common,Grass,,,,,,,
676859,Bayleef (Friend Ball),Bayleef Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676859_200w.jpg,3,24541,https://cpt.tcgcsv.com/cMq7,2026-02-03T19:45:02.63,0,,0.5,1.97,4.0,,,Reverse Holofoil,,009/217,Uncommon,Grass,,,,,,,
676860,Wurmple (Love Ball),Wurmple Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676860_200w.jpg,3,24541,https://cpt.tcgcsv.com/dMq7,2026-02-03T19:45:02.757,0,,1.99,2.5,2.99,,,Reverse Holofoil,,011/217,Common,Grass,,,,,,,
676861,Silcoon (Love Ball),Silcoon Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676861_200w.jpg,3,24541,https://cpt.tcgcsv.com/fMq7,2026-02-03T19:45:02.85,0,,0.5,0.99,2.22,0.93,,Reverse Holofoil,,012/217,Common,Grass,,,,,,,
676862,Beautifly - 013/217 (Love Ball),Beautifly 013 217 Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676862_200w.jpg,3,24541,https://cpt.tcgcsv.com/gMq7,2026-02-03T19:45:02.973,0,,0.5,2.98,4.0,,,Reverse Holofoil,,013/217,Uncommon,Grass,,,,,,,
676863,Cascoon (Love Ball),Cascoon Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676863_200w.jpg,3,24541,https://cpt.tcgcsv.com/hMq7,2026-02-03T19:45:03.067,0,,0.5,2.83,4.0,,,Reverse Holofoil,,014/217,Common,Grass,,,,,,,
676864,Dustox - 015/217 (Love Ball),Dustox 015 217 Love Ball,https://tcgplayer-cdn.tcgplayer.com/product/676864_200w.jpg,3,24541,https://cpt.tcgcsv.com/jMq7,2026-02-03T19:45:03.203,0,,0.88,0.95,3.99,0.93,,Reverse Holofoil,,015/217,Uncommon,Grass,,,,,,,
676865,Budew - 016/217 (Friend Ball),Budew 016 217 Friend Ball,https://tcgplayer-cdn.tcgplayer.com/product/676865_200w.jpg,3,24541,https://cpt.tcgcsv.com/kMq7,2026-02-03T19:45:03.313,0,,0.34,0.4,1.0,0.35,,Reverse Holofoil,,016/217,Common,Grass,,,,,,,
676866,Grubbin (Quick Ball),Grubbin Quick Ball,https://tcgplayer-cdn.tcgplayer.com/product/676866_200w.jpg,3,24541,https://cpt.tcgcsv.com/lMq7,2026-02-03T19:45:03.437,1,,0.5,1.0,3.18,0.95,,Reverse Holofoil,,017/217,Common,Grass,,,,,,,
676867,Team Rocket's Tarountula (Team Rocket),Team Rockets Tarountula Team Rocket,https://tcgplayer-cdn.tcgplayer.com/product/676867_200w.jpg,3,24541,https://cpt.tcgcsv.com/mMq7,2026-02-03T19:45:03.543,0,,1.25,1.96,3.5,1.79,,Reverse Holofoil,,018/217,Common,Grass,,,,,,,
676868,Team Rocket's Spidops (Team Rocket),Team Rockets Spidops Team Rocket,https://tcgplayer-cdn.tcgplayer.com/product/676868_200w.jpg,3,24541,https://cpt.tcgcsv.com/nMq7,2026-02-03T19:45:03.64,0,,0.5,0.74,4.0,0.62,,Reverse Holofoil,,019/217,Rare,Grass,,,,,,,
